Id,Company,Symbol,Stock.Exchange,Ticker,country,Currency,zip_code,Industry,NUTS3,Quarter,Changes.in.Working.Capital,Gross.Profit,Total.Operating.Expense,Total.Revenue,Working.capital,ROA,EBIDTA,debt.to.EBITDA,Debt.Equity.Ratio,Debt.Ratio,EBITDA.Margin,Return.on.Equity,Working_capital_trend,Profit.Trend,Revenue_trend,Employment..number.of.persons.employed.,Volume.index.of.production,Trade_Volume,Stock_close,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,GDP..in.Million.Euro.,Average.Age,Deaths...total,Persons.per.square.kilometre,Population.on.1.January...total,Current.Ratio,Quick.Ratio,Operating.Cashflow,Net.Profit.Margin,Debtors.days.sales,equity_skewness,equity_kurtosis,Death_rate,GDP_per_Capita,stock_trade_amount,Target
4180,ICG Enterprise Trust PLC,ICGT,L,ICGT.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2020-Q2,0.837629703,-5.168629794,4.272560809,-1.947976053,9.82429256,-0.015583808,-5.97639053,-6.080182529,0.070521076,0.000605,3.068,-0.012072333,0,0,0,74.85,83.73,,,27670,0,0,27670,38244.1706,36.71856748,910.4982057,10926.67724,67690,32.52083333,32.52083333,-25.91,3.193333333,-0.38,,,0.013451,564989.9631,0,1
4181,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2018-Q1,-447.3851668,102.0573874,81.49033155,204.472553,182.8500188,0.032466268,133.3389608,21.10202094,3.288782635,0.79106939,0.652111782,0.11968731,-17.31360297,0.021725263,-0.048212803,72.81,103.06,,,0,0,0,0,32869.075,36.53603376,296.5,10665.7,65816.75,1.374567704,1.374567704,-346.3,0.328993331,1.03366148,,,0.004504932,499402.8876,0,0
4182,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2018-Q2,-447.3851668,102.0573874,81.49033155,204.472553,182.8500188,0.032466268,133.3389608,21.10202094,3.288782635,0.79106939,0.652111782,0.11968731,0,0,0,74.59,116.2,,,0,0,0,0,32869.075,36.53603376,296.5,10665.7,65816.75,1.374567704,1.374567704,-346.3,0.328993331,1.03366148,,,0.004504932,499402.8876,0,0
4183,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2018-Q3,-201.5505889,150.5136164,95.45082659,167.8506032,245.7047128,0.024674363,86.36936223,35.18276272,3.419156864,0.788539381,0.514560928,0.090596917,0.34375,0.474793939,-0.179104478,75.41,122.66,,,0,0,0,0,32869.075,36.53603376,296.5,10665.7,65816.75,1.826561817,1.826561817,-140.1,0.479690522,1.069245648,,,0.004504932,499402.8876,0,0
4184,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2018-Q4,-201.5505889,150.5136164,95.45082659,167.8506032,245.7047128,0.024674363,86.36936223,35.18276272,3.419156864,0.788539381,0.514560928,0.090596917,0,0,0,75.49,122.72,,,0,0,0,0,32869.075,36.53603376,296.5,10665.7,65816.75,1.826561817,1.826561817,-140.1,0.479690522,1.069245648,,,0.004504932,499402.8876,0,0
4185,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2019-Q1,-268.4311001,101.9440801,87.52905731,116.9434957,227.7184006,0.011687856,38.63161176,77.86368602,3.348633801,0.787766749,0.330344253,0.040552263,-0.07320296,-0.322691976,-0.303288201,76.49,109.6,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,1.953766658,1.953766658,-28.1,0.327040533,1.307606885,,,0.013451055,685896.5818,0,0
4186,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2019-Q2,-268.4311001,101.9440801,87.52905731,116.9434957,227.7184006,0.011687856,38.63161176,77.86368602,3.348633801,0.787766749,0.330344253,0.040552263,0,0,0,78.2,126.4,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,1.953766658,1.953766658,-28.1,0.327040533,1.307606885,,,0.013451055,685896.5818,0,0
4187,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2019-Q3,-199.2130177,178.499539,98.69745335,197.3949067,-3.31155929,0.025973014,120.3680376,26.73082525,3.511089067,0.805659598,0.609782895,0.102387869,-1.014542344,0.750955414,0.687951138,79.07,126.4,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,0.992448919,0.992448919,-75.4,0.504605263,0.833881579,,,0.013451055,685896.5818,0,1
4188,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2019-Q4,-199.2130177,178.499539,98.69745335,197.3949067,-3.31155929,0.025973014,120.3680376,26.73082525,3.511089067,0.805659598,0.609782895,0.102387869,0,0,0,78.62,127.28,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,0.992448919,0.992448919,-75.4,0.504605263,0.833881579,,,0.013451055,685896.5818,0,1
4189,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2020-Q1,-171.8114879,52.20575822,95.90535434,71.16605847,510.2398608,-0.006493254,-17.72398478,-192.3981536,4.011380996,0.813451126,-0.249051095,-0.027192178,-155.0784314,-0.707530011,-0.639473684,78.53,105.63,,,7121,0,0,7121,46011.0038,36.71856748,910.4982057,10926.67724,67690,2.181654135,2.181654135,198.1,-0.354927007,2.049270073,,,0.013451,679731.1833,0,0
4190,Intermediate Capital Group plc,ICP,L,ICP.L,United Kingdom,GBP,EC4M8BU,Business Services,UKI31,2020-Q2,-171.8114879,52.20575822,95.90535434,71.16605847,510.2398608,-0.006493254,-17.72398478,-192.3981536,4.011380996,0.813451126,-0.249051095,-0.027192178,0,0,0,74.85,83.73,,,27670,0,0,27670,38244.1706,36.71856748,910.4982057,10926.67724,67690,2.181654135,2.181654135,198.1,-0.354927007,2.049270073,,,0.013451,564989.9631,0,1
4191,Idogen AB,IDOGEN,ST,IDOGEN.ST,Sweden,SEK,22381,Misc. Transportation,SE224,2019-Q2,-0.648498889,0.172310569,1.280021368,0.382704885,3.287764874,-0.026822729,-0.725458618,-0.644578783,0.124600422,0.297903875,-1.895608458,-0.338057901,0.044564161,0.058352361,-0.139810414,98.6,114.7,17695283.33,0.968153675,0,0,0,0,32037.73233,40.40958357,3100.583558,125.1545668,340541,3.064676617,3.064676617,-18.56,-2.822367652,3.53793892,2.1037583,4.512104171,0.009104876,94078.92832,17131753.59,1
4192,Idogen AB,IDOGEN,ST,IDOGEN.ST,Sweden,SEK,22381,Misc. Transportation,SE224,2019-Q3,-0.897486246,0.17372527,0.763938482,0.303142107,2.575887385,-0.019466284,-0.726590378,-0.909579439,0.220026375,0.311900441,-2.396863916,-0.249434815,-0.216523236,0.008210181,-0.207895904,98.6,86.6,22633441,1.243526657,0,0,0,0,32037.73233,40.40958357,3100.583558,125.1545668,340541,2.891936825,2.891936825,-27.19,-4.421676208,3.720673899,2.1037583,4.512104171,0.009104876,94078.92832,28145287.22,1
4193,Idogen AB,IDOGEN,ST,IDOGEN.ST,Sweden,SEK,22381,Misc. Transportation,SE224,2019-Q4,-0.925780264,0.176101967,0.905408571,0.325550969,1.684059943,-0.029765307,-0.868060468,-0.715482399,0.299386252,0.412311638,-2.666434904,-0.447899618,-0.346221441,0.013680779,0.073921971,100.9,121.8,7928716,0.801251352,0,0,0,0,32037.73233,40.40958357,3100.583558,125.1545668,340541,2.157076205,2.157076205,-34.97,-7.747279521,4.161768515,2.1037583,4.512104171,0.009104876,94078.92832,6352894.415,1
4194,Idogen AB,IDOGEN,ST,IDOGEN.ST,Sweden,SEK,22381,Misc. Transportation,SE224,2020-Q1,0.511555843,0.195455075,0.750357353,0.29555931,3.36019756,-0.014260185,-0.71300925,-0.825793651,0.158516149,0.335157042,-2.412406663,-0.189518586,0.995295698,0.109897171,-0.092125848,101.5,104.6,11900106,0.649723331,26,0,0,26,32139.67563,40.41507817,3128.596808,126.2853173,343618,2.793957704,2.793957704,-1.79,-15.40766086,25.24067265,2.1037583,4.512104171,0.009104869,93533.15493,7731776.51,1
4195,Idogen AB,IDOGEN,ST,IDOGEN.ST,Sweden,SEK,22381,Misc. Transportation,SE224,2020-Q2,0.279544896,0.215317476,0.825053561,0.197096128,2.505718221,-0.02274839,-0.787705457,-0.843534483,0.236352657,0.375408599,-3.996554694,-0.321256039,-0.254294375,0.101621311,-0.333141873,99.4,106.8,7659635.333,4.038333336,279,0,0,279,29670.25987,40.41507817,3128.596808,126.2853173,343618,2.490909091,2.490909091,-10.79,-1.575556567,20.36104763,2.1037583,4.512104171,0.009104869,86346.64037,30932160.71,1
4196,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2018-Q1,-0.779190421,-1.883043518,1.876550264,-0.246743633,-15.68120723,-0.010389206,-2.02524577,-9.551138185,0.059780864,0.058405608,8.207894737,-0.00818751,-0.110120132,1.131088891,12.59817608,98.5,95.7,,,0,0,0,0,13968.78224,38.57133437,838.5795074,5472.263319,110130.3849,0.21869945,0.21869945,0.88,8.605263158,-2.394736842,,,0.007614425,126838.5855,0,1
4197,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2018-Q2,-0.779190421,-1.883043518,1.876550264,-0.246743633,-15.68120723,-0.010389206,-2.02524577,-9.551138185,0.059780864,0.058405608,8.207894737,-0.00818751,0,0,0,99.4,100.8,,,0,0,0,0,13968.78224,38.57133437,838.5795074,5472.263319,110130.3849,0.21869945,0.21869945,0.88,8.605263158,-2.394736842,,,0.007614425,126838.5855,0,1
4198,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2018-Q3,-0.207784112,-31.34293469,2.012908588,-29.58326299,3.863485838,-0.132462372,-30.59101593,-0.651426388,0.068206063,0.065657509,1.034064969,-0.108943017,-1.246376812,15.64482758,118.894737,100.4,101.5,,,0,0,0,0,13789.1053,38.60320447,855.4808679,5335.816893,111911.9928,7.397849462,7.397849462,1.57,1.068042142,-0.00856014,,,0.007644229,123213.8304,0,0
4199,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2018-Q4,-0.207784112,-31.34293469,2.012908588,-29.58326299,3.863485838,-0.132462372,-30.59101593,-0.651426388,0.068206063,0.065657509,1.034064969,-0.108943017,0,0,0,101.5,105.7,,,0,0,0,0,13827.7973,38.5930018,852.7903543,5362.354805,111649.6326,7.397849462,7.397849462,1.57,1.068042142,-0.00856014,,,0.007638094,123849.9131,0,0
4200,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2019-Q1,-0.090905549,72.29588458,2.188226433,74.1919146,9.811306053,0.235055777,77.18660312,0.258681607,0.053738073,0.056754306,1.040364082,0.191517249,1.539495798,-3.30660866,-3.507901668,102.2,101.8,,,0,0,0,0,18981.17795,38.66049193,906.7118054,5437.793362,115751.41,5.105978261,5.105978261,2.69,0.970505864,0.005863819,,,0.007833268,163982.2612,0,0
4201,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2019-Q2,-0.090905549,72.29588458,2.188226433,74.1919146,9.811306053,0.235055777,77.18660312,0.258681607,0.053738073,0.056754306,1.040364082,0.191517249,0,0,0,101.2,101,,,0,0,0,0,19116.55426,38.63936088,906.7645042,5433.118343,116164.7114,5.105978261,5.105978261,2.69,0.970505864,0.005863819,,,0.007805852,164564.2126,0,0
4202,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2019-Q3,0.266223394,20.27193746,2.272638728,22.25237978,8.34383076,0.057140631,20.6316637,0.94668597,0.04578526,0.046390107,0.927166618,0.045648269,-0.149569821,-0.719597629,-0.700070016,101.8,103.6,,,0,0,0,0,19278.26852,38.65471878,906.7700947,5381.419823,117783.2421,11.79831933,11.79831933,3.81,0.897869857,0.006711409,,,0.007698634,163675.8182,0,0
4203,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2019-Q4,0.266223394,20.27193746,2.272638728,22.25237978,8.34383076,0.057140631,20.6316637,0.94668597,0.04578526,0.046390107,0.927166618,0.045648269,0,0,0,102.4,104.8,,,0,0,0,0,19157.20675,38.66823844,906.7700947,5327.886402,117845.8948,11.79831933,11.79831933,3.81,0.897869857,0.006711409,,,0.007694541,162561.5112,0,0
4204,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2020-Q1,-0.571406309,-8.895757308,2.512889108,-6.746490396,-1.123332857,-0.023375713,-8.41428256,-3.963421692,0.06787725,0.070660051,1.247208855,-0.019387836,-1.13463035,-1.438821268,-1.303180624,101,101.8,,,3666.473171,6.053658537,0,3660.419512,18610.66498,38.88557222,909.2158173,5186.501802,119791.4149,0.925527335,0.925527335,0.61,1.371511068,-0.106833494,,,0.007589991,155358.9211,0,1
4205,Impax Environmental Markets plc,IEM,L,IEM.L,United Kingdom,GBP,SW1Y4JR,Tobacco,,2020-Q2,-0.571406309,-8.895757308,2.512889108,-6.746490396,-1.123332857,-0.023375713,-8.41428256,-3.963421692,0.06787725,0.070660051,1.247208855,-0.019387836,0,0,0,101.3,96.8,,,18130.09268,289.0341463,0,17841.0439,15469.11364,38.88557222,909.2158173,5186.501802,119791.4149,0.925527335,0.925527335,0.61,1.371511068,-0.106833494,,,0.007589991,129133.7418,0,1
4206,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2018-Q1,1.138377401,1.355490617,1.437641564,3.808283163,16.85267988,0.018777359,2.830686899,10.09535655,0.536107442,0.510560345,0.743297381,0.033135183,0.019581123,0.01450515,0.000753906,71.66666667,103.06,2237133.333,40.82321803,0,0,0,0,13034.4875,40.76424171,2500.75,1093.8,261757.5,3.906882591,3.906882591,6.76,0.733436055,4.907550077,-0.857744737,0.277464371,0.00955369,49796.04214,91326981.82,0
4207,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2018-Q2,1.138377401,1.355490617,1.437641564,3.808283163,16.85267988,0.018777359,2.830686899,10.09535655,0.536107442,0.510560345,0.743297381,0.033135183,0,0,0,72.26666667,116.2,2276233.333,51.02156067,0,0,0,0,13034.4875,40.76424171,2500.75,1093.8,261757.5,3.906882591,3.906882591,6.76,0.733436055,4.907550077,-0.857744737,0.277464371,0.00955369,49796.04214,116136977.1,0
4208,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2018-Q3,0.029339624,1.443509488,1.073830229,3.855226561,18.04973653,0.018777359,3.189803894,7.78513613,0.455494565,0.500376425,0.82739726,0.032504574,0.071030641,0.064935065,0.012326656,73.53333333,122.66,2578300,57.2215271,0,0,0,0,13034.4875,40.76424171,2500.75,1093.8,261757.5,4.70156438,4.70156438,9.76,0.640791476,4.117199391,-0.857744737,0.277464371,0.00955369,49796.04214,147534263.3,0
4209,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2018-Q4,0.029339624,1.443509488,1.073830229,3.855226561,18.04973653,0.018777359,3.189803894,7.78513613,0.455494565,0.500376425,0.82739726,0.032504574,0,0,0,74.43333333,122.72,2073400,50.1141777,0,0,0,0,13034.4875,40.76424171,2500.75,1093.8,261757.5,4.70156438,4.70156438,9.76,0.640791476,4.117199391,-0.857744737,0.277464371,0.00955369,49796.04214,103906736,0
4210,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2019-Q1,-0.23471699,1.573190625,0.839113239,3.63224542,21.054114,0.012909434,2.799000106,9.542976939,0.47935973,0.496874338,0.770597738,0.021798652,0.166449935,0.089837398,-0.057838661,75.6,109.6,1680200,57.34858322,0,0,0,0,18306.35376,40.80931604,2582.268815,1099.618454,263258.25,4.391304348,4.391304348,4.03,0.84006462,5.119547658,-0.857744737,0.277464371,0.009808881,69537.62611,96357089.53,0
4211,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2019-Q2,-0.23471699,1.573190625,0.839113239,3.63224542,21.054114,0.012909434,2.799000106,9.542976939,0.47935973,0.496874338,0.770597738,0.021798652,0,0,0,75.96666667,126.4,1449500,59.63841629,0,0,0,0,18306.35376,40.80931604,2582.268815,1099.618454,263258.25,4.391304348,4.391304348,4.03,0.84006462,5.119547658,-0.857744737,0.277464371,0.009808881,69537.62611,86445884.41,0
4212,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2019-Q3,-1.343754768,1.332018918,0.475301905,3.597037872,19.4404347,0.00704151,3.52310202,7.111925383,0.446606004,0.475592365,0.979445351,0.010877523,-0.07664437,-0.153301007,-0.009693053,77.23333333,126.4,2098566.667,59.01313146,0,0,0,0,18306.35376,40.80931604,2582.268815,1099.618454,263258.25,4.977190876,4.977190876,6.38,0.907014682,5.137030995,-0.857744737,0.277464371,0.009808881,69537.62611,123842990.6,0
4213,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2019-Q4,-1.343754768,1.332018918,0.475301905,3.597037872,19.4404347,0.00704151,3.52310202,7.111925383,0.446606004,0.475592365,0.979445351,0.010877523,0,0,0,77.13333333,127.28,2187500,55.71255874,0,0,0,0,18306.35376,40.80931604,2582.268815,1099.618454,263258.25,4.977190876,4.977190876,6.38,0.907014682,5.137030995,-0.857744737,0.277464371,0.009808881,69537.62611,121871222.2,0
4214,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2020-Q1,-0.299264162,1.503949113,1.085566079,3.820019012,19.73969886,0.022298114,3.144620873,8.156372458,0.440136945,0.469239403,0.823195084,0.036652905,0.015393903,0.12907489,0.061990212,76.4,105.63,3286100,51.62601725,115,7,0,109,17547.44387,40.85444021,2593.949699,1104.592574,264449,4.680525164,4.680525164,2.4,0.832565284,4.904761905,-0.857744737,0.277464371,0.009808885,66354.73709,169648255.3,0
4215,Iep Invest NV,IEP,BR,IEP.BR,Belgium,EUR,2030,Communications Services,BE211,2020-Q2,-0.299264162,1.503949113,1.085566079,3.820019012,19.73969886,0.022298114,3.144620873,8.156372458,0.440136945,0.469239403,0.823195084,0.036652905,0,0,0,65.86666667,83.73,2770333.333,47.06198247,412,58,0,354,15461.54852,40.85444021,2593.949699,1104.592574,264449,4.680525164,4.680525164,2.4,0.832565284,4.904761905,-0.857744737,0.277464371,0.009808885,58467.03342,130377378.8,0
4216,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2018-Q1,0.228849065,0.727622669,1.607811381,1.273339671,-0.756962293,-0.226501895,-0.264056614,-2.333333333,-3.620689655,1.089020772,-0.207373272,2.24137931,0.148860096,0.07749244,0.044258669,102.34,104.92,6004400,136.4622548,0,0,0,0,8940.2075,39.09199072,2365.75,1968.5,339418.75,0.534296029,0.534296029,-0.12,-0.294930876,0.294930876,-0.305470575,-1.264437174,0.006970004,26339.75731,819373962.7,1
4217,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2018-Q2,0.228849065,0.727622669,1.607811381,1.273339671,-0.756962293,-0.226501895,-0.264056614,-2.333333333,-3.620689655,1.089020772,-0.207373272,2.24137931,0,0,0,103.25,109.73,6420733.333,132.2131449,0,0,0,0,8940.2075,39.09199072,2365.75,1968.5,339418.75,0.534296029,0.534296029,-0.12,-0.294930876,0.294930876,-0.305470575,-1.264437174,0.006970004,26339.75731,848905346.5,1
4218,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2018-Q3,0.099754721,0.915396261,1.572603833,1.314415144,-0.45769813,-0.164301893,-0.193641517,-8.363636364,-3.285714286,1.21319797,-0.147321429,0.654761905,-0.395348838,0.258064516,0.032258064,104.41,105.29,6536833.333,148.5536041,0,0,0,0,8940.2075,39.09199072,2365.75,1968.5,339418.75,0.611940299,0.611940299,-0.55,-0.276785714,0.205357143,-0.305470575,-1.264437174,0.006970004,26339.75731,971070151,1
4219,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2018-Q4,0.099754721,0.915396261,1.572603833,1.314415144,-0.45769813,-0.164301893,-0.193641517,-8.363636364,-3.285714286,1.21319797,-0.147321429,0.654761905,0,0,0,104.25,113.15,9158933.333,127.2091014,0,0,0,0,8940.2075,39.09199072,2365.75,1968.5,339418.75,0.611940299,0.611940299,-0.55,-0.276785714,0.205357143,-0.305470575,-1.264437174,0.006970004,26339.75731,1165099679,1
4220,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2019-Q1,-0.011735849,0.768698142,1.543264209,1.132509477,-1.038622681,-0.300437747,-0.340339635,-4.25862069,-1.496969697,1.522151899,-0.300518135,0.490909091,1.269230772,-0.160256411,-0.138392857,103.51,107.803,6447533.333,141.738617,0,0,0,0,16186.27324,39.21489257,601.5,1987.481279,342664.25,94.24357908,94.02875977,246.4424242,-0.285647701,1.085127826,-0.305470575,-1.264437174,0.001755363,47236.53909,913864457.7,1
4221,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2019-Q2,-0.011735849,0.768698142,1.543264209,1.132509477,-1.038622681,-0.300437747,-0.340339635,-4.25862069,-1.496969697,1.522151899,-0.300518135,0.490909091,0,0,0,105.05,111.18,7457133.333,157.7052663,0,0,0,0,16186.27324,39.21489257,601.5,1987.481279,342664.25,1.10411898,0.813963969,19661,0.054305089,0.476442393,-0.305470575,-1.264437174,0.001755363,47236.53909,1176029198,1
4222,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2019-Q3,-0.92713211,1.619547231,2.828339729,2.306094427,-1.502188736,-0.370852844,-0.35794341,-4.114754098,-1.280612245,1.553672316,-0.155216285,0.571428571,0.446327683,1.10687023,1.03626943,104.93,107.95,15862666.67,163.3742777,0,0,0,0,16186.27324,39.21489257,601.5,1987.481279,342664.25,1.146624094,0.837437637,31913,0.096683296,0.469951035,-0.305470575,-1.264437174,0.001755363,47236.53909,2591551710,1
4223,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2019-Q4,-0.92713211,1.619547231,2.828339729,2.306094427,-1.502188736,-0.370852844,-0.35794341,-4.114754098,-1.280612245,1.553672316,-0.155216285,0.571428571,0,0,0,104.14,113.66,8699500,161.7348938,0,0,0,0,16186.27324,39.21489257,601.5,1987.481279,342664.25,1.164083693,0.861775344,42178,0.033211913,0.516796419,-0.305470575,-1.264437174,0.001755363,47236.53909,1407012709,1
4224,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2020-Q1,-0.058679247,0.798037766,1.097301928,1.079698154,-1.53152836,-0.052811323,0.052811323,27.88888889,-1.183962264,1.630952381,0.048913043,0.070754717,0.01953125,-0.507246377,-0.531806616,103.38,106.14,12268066.67,148.8601888,142,0,0,142,16014.20014,39.33818081,605.7680968,2001.58396,345096,1.114502315,0.932229844,14850,0.010378317,0.613003715,-0.305470575,-1.264437174,0.001755361,46405.05871,1826226721,0
4225,Iex Group NV,IEX,AS,IEX.AS,Netherlands,EUR,1114AA,Metal Mining,NL329,2020-Q2,-0.058679247,0.798037766,1.097301928,1.079698154,-1.53152836,-0.052811323,0.052811323,27.88888889,-1.183962264,1.630952381,0.048913043,0.070754717,0,0,0,101.3,93.44,11980000,156.1768087,560,0,0,560,14694.64258,39.33818081,605.7680968,2001.58396,345096,1.242214633,0.986771,17414,-0.735509476,0.996031258,-0.305470575,-1.264437174,0.001755361,42581.31818,1870998168,1
4226,IG Group Holdings plc,IGG,L,IGG.L,United Kingdom,GBP,EC4R2YA,Misc. Fabricated Products,UKI31,2019-Q1,0.649325351,147.5267197,100.0610366,152.2667948,374.6607275,0.077919042,57.7250237,1.120359955,0.11831789,0.250133618,0.379104478,0.079472559,0.065309939,0.13621197,0.13568782,109.1,101.8,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,4.191371681,4.191371681,218.4,0.346695096,1.306609808,,,0.013451055,685896.5818,0,0
4227,IG Group Holdings plc,IGG,L,IGG.L,United Kingdom,GBP,EC4R2YA,Misc. Fabricated Products,UKI31,2019-Q2,0.649325351,147.5267197,100.0610366,152.2667948,374.6607275,0.077919042,57.7250237,1.120359955,0.11831789,0.250133618,0.379104478,0.079472559,0,0,0,110.7,99.6,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,4.191371681,4.191371681,218.4,0.346695096,1.306609808,,,0.013451055,685896.5818,0,0
4228,IG Group Holdings plc,IGG,L,IGG.L,United Kingdom,GBP,EC4R2YA,Misc. Fabricated Products,UKI31,2019-Q3,21.68746672,163.0455956,101.8791476,166.8766152,384.3356752,0.093502851,73.11403452,1.282415631,0.17813965,0.296048632,0.438132296,0.101653096,0.025823223,0.105193662,0.095948827,112.6,101.4,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,3.657835653,3.657835653,150.5,0.393774319,1.087937743,,,0.013451055,685896.5818,0,0
4229,IG Group Holdings plc,IGG,L,IGG.L,United Kingdom,GBP,EC4R2YA,Misc. Fabricated Products,UKI31,2019-Q4,21.68746672,163.0455956,101.8791476,166.8766152,384.3356752,0.093502851,73.11403452,1.282415631,0.17813965,0.296048632,0.438132296,0.101653096,0,0,0,106.9,100.3,,,0,0,0,0,46300.76286,36.62718691,908,10896.69686,67504,3.657835653,3.657835653,150.5,0.393774319,1.087937743,,,0.013451055,685896.5818,0,0
4230,IG Group Holdings plc,IGG,L,IGG.L,United Kingdom,GBP,EC4R2YA,Misc. Fabricated Products,UKI31,2020-Q1,-24.73929587,256.9380414,136.877784,264.0806202,499.9155877,0.158435386,135.7089984,0.61722488,0.137835239,0.279910749,0.513892304,0.168821455,0.300726474,0.575866189,0.582490272,105,100.3,,,7121,0,0,7121,46011.0038,36.71856748,910.4982057,10926.67724,67690,4.195931922,4.195931922,292.5,0.478731252,0.862798131,,,0.013451,679731.1833,0,0
4231,IG Group Holdings plc,IGG,L,IGG.L,United Kingdom,GBP,EC4R2YA,Misc. Fabricated Products,UKI31,2020-Q2,-24.73929587,256.9380414,136.877784,264.0806202,499.9155877,0.158435386,135.7089984,0.61722488,0.137835239,0.279910749,0.513892304,0.168821455,0,0,0,104.3,76.6,,,27670,0,0,27670,38244.1706,36.71856748,910.4982057,10926.67724,67690,4.195931922,4.195931922,292.5,0.478731252,0.862798131,,,0.013451,564989.9631,0,0
4232,InterContinental Hotels Group PLC,IHG,L,IHG.L,United Kingdom,GBP,UB95HR,Misc. Financial Services,UKJ13,2018-Q1,-97.39880264,402.5817176,1146.059244,1372.024467,-170.7725673,0.096100152,261.6781164,5.049627792,-1.740804106,1.371346887,0.190724089,-0.199315654,0.690875296,-0.094656023,-0.040128843,72.81,103.06,5861500,61.19501622,0,0,0,0,4763.7025,40.68722903,1093.5,345.7,134760.75,0.781198003,0.778702163,318,0.142451491,0.330809276,-0.993151326,0.055169326,0.00811438,35349.33206,358694587.6,0
